Tota - Empanadas Argentinas;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Tota+-+Empanadas+Argentinas/data=!4m2!3m1!1s0x47c3f6f189181663:0x2f7f07fbf6b08b82
Pura Vida - vegan tacos & more;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Pura+Vida+-+vegan+tacos+%26+more/data=!4m2!3m1!1s0x47c3f75330aec0f5:0xb85c314b116a1244
Sifa Restaurant Antwerpen;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Sifa+Restaurant+Antwerpen/data=!4m2!3m1!1s0x47c3f7a625233949:0x6599d84340ed59ba
Bloemberen;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bloemberen/data=!4m2!3m1!1s0x47c3f725aea71ab1:0x6788372fe8743942
Life is Art Restaurant;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Life+is+Art+Restaurant/data=!4m2!3m1!1s0x47c3f6fac01dc453:0x6580e825596e0d36
de broers van julienne - kasteelplein;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/de+broers+van+julienne+-+kasteelplein/data=!4m2!3m1!1s0x47c3f6ef91bd8a1f:0xe6e35ff373741349
Pita De Waterpoort;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Pita+De+Waterpoort/data=!4m2!3m1!1s0x47c3f6935ade3ad1:0xedd4a9a1604923df
Sumac;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Sumac/data=!4m2!3m1!1s0x47c3f74c9fa41835:0x8e928702772b9af4
Nordica 31;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Nordica+31/data=!4m2!3m1!1s0x47c3f7088e2becc3:0xb6ad976fae857433
Takumi Ramen Kitchen Marnixplaats;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Takumi+Ramen+Kitchen+Marnixplaats/data=!4m2!3m1!1s0x47c3f76851a017d5:0x3f7ea7af2e63da62
Gustu;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Gustu/data=!4m2!3m1!1s0x47c3f7dfd2f3d5bd:0xb59b20e66175f043
Restaurant Jerom;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Restaurant+Jerom/data=!4m2!3m1!1s0x47c3f6eda3330fa7:0x981c7759dca4bc06
Bar d'Henri;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bar+d'Henri/data=!4m2!3m1!1s0x47c3f733b4c4359d:0x2bc89cc1562f646a
Mission Masala Antwerpen;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Mission+Masala+Antwerpen/data=!4m2!3m1!1s0x47c3f6ea589a7e83:0x900b64ed307e8d3
Staff's Kantine;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Staff's+Kantine/data=!4m2!3m1!1s0x47c3f6ed9005f5b1:0x7a4bdf568a3f29df
De Nieuwe Linde;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/De+Nieuwe+Linde/data=!4m2!3m1!1s0x47c3f6eb4b9bfb8b:0xd9bd6c45ae1f6cc8
LIMA Nikkei Izakaya;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/LIMA+Nikkei+Izakaya/data=!4m2!3m1!1s0x47c3f7dcaa677dd5:0x24f18e20087e8883
deli Barrio;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/deli+Barrio/data=!4m2!3m1!1s0x47c3f7a57340e1df:0x14f6841f01a9217f
Picniq;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Picniq/data=!4m2!3m1!1s0x47c3f7602919a691:0xf669c1d795846888
Spritz;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Spritz/data=!4m2!3m1!1s0x47c3f75f5f6bd1c3:0xe202e678364f1e90
Mico & Jon;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Mico+%26+Jon/data=!4m2!3m1!1s0x47c3f6ef90241ba3:0x958390a33528e1e0
GRAAN;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/GRAAN/data=!4m2!3m1!1s0x47c3f705d5e69965:0x925d17311bc32a4b
Osaka;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Osaka/data=!4m2!3m1!1s0x47c3f6e4de6c216f:0x6afccbbabd7d02e1
Victor;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Victor/data=!4m2!3m1!1s0x47c3f787c646b095:0x1d0d37d4087288c
The Finch Antwerpen;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/The+Finch+Antwerpen/data=!4m2!3m1!1s0x47c3f785d6468703:0xb144e1dbb30adf21
Bar Luca;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bar+Luca/data=!4m2!3m1!1s0x47c3f70e8e3fc88f:0xe4712df91b740cf7
HUMM;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/HUMM/data=!4m2!3m1!1s0x47c3f7f68be9cb79:0xa9299151ede74277
Beni Falafel;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Beni+Falafel/data=!4m2!3m1!1s0x47c3f71e858a11e7:0xd87cf2a51a854eb3
A’Sur restaurant;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/A%E2%80%99Sur+restaurant/data=!4m2!3m1!1s0x47c3f6ede5cd6789:0xf75157e8cfe90ba9
Bistrot L'ilot;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bistrot+L'ilot/data=!4m2!3m1!1s0x47c3f651a6ca8179:0xdc95dcac8daa076a
Elsie's Ethiopisch en Eritrees eethuis Antwerpen;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Elsie's+Ethiopisch+en+Eritrees+eethuis+Antwerpen/data=!4m2!3m1!1s0x47c3f70ec4415597:0x27102e1d1ab7ae3f
Invincible;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Invincible/data=!4m2!3m1!1s0x47c3f6f5d626983b:0xc6921084c1687853
Bistro Chicane;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bistro+Chicane/data=!4m2!3m1!1s0x47c3f720e303949f:0xfd6f14486218c2e7
Phở Viet;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Ph%E1%BB%9F+Viet/data=!4m2!3m1!1s0x47c3f700f371f6fd:0xb790262432fb60ef
Kunthun Café;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Kunthun+Caf%C3%A9/data=!4m2!3m1!1s0x47c3f7008f61fef3:0xc735ba05eb3c70a1
Walrus;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Walrus/data=!4m2!3m1!1s0x47c3f6eaf1908d9b:0x9424325d507607f
Nives;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Nives/data=!4m2!3m1!1s0x47c3f7275d101037:0x273841f3415e38e8
Table d'Ho;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Table+d'Ho/data=!4m2!3m1!1s0x47c3f76a125d5c79:0xfc7bc0f767807f54
Kunthun 2;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Kunthun+2/data=!4m2!3m1!1s0x47c3f77777817c3b:0xad6f8718af8dfbb9
Nemo's seafood & sushi;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Nemo's+seafood+%26+sushi/data=!4m2!3m1!1s0x47c3f7553c55caf3:0xb2c1a3a6e018c3c6
Album;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Album/data=!4m2!3m1!1s0x47c3f7a32903abe9:0x93ce11af8f748dfc
Bistro Estelle;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bistro+Estelle/data=!4m2!3m1!1s0x47c3f7c70d12fe0f:0xf7379151dea1f5d7
Little beirut;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Little+beirut/data=!4m2!3m1!1s0x47c3f651a6fc42d7:0x66f926bd8453a599
Atelier Maple;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Atelier+Maple/data=!4m2!3m1!1s0x47c3f7683c0f82e9:0x1f17b166eedf2066
SOMBAT THAI CUISINE;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/SOMBAT+THAI+CUISINE/data=!4m2!3m1!1s0x47c3f65f55b36045:0x867f1922dd4721cb
Sail & Anchor Antwerp;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Sail+%26+Anchor+Antwerp/data=!4m2!3m1!1s0x47c3f716758ae641:0x312f52b01c9d69da
BÚN Bar & Restaurant;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/B%C3%9AN+Bar+%26+Restaurant/data=!4m2!3m1!1s0x47c3f772710e8545:0xb18470b5f92c5bf2
Nora Indian;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Nora+Indian/data=!4m2!3m1!1s0x47c3f711bac57029:0x3557ca5252aa670a
Enoteca Savini;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Enoteca+Savini/data=!4m2!3m1!1s0x47c3f71a04901e73:0xc939c9164dd78c95
Cuichine;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Cuichine/data=!4m2!3m1!1s0x47c3f71126f8d9bd:0x78009d7818b9e73
Orso Pizzeria;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Orso+Pizzeria/data=!4m2!3m1!1s0x47c3f7108ec4775f:0xac0268ea715ac8aa
Andaluce Seafood;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Andaluce+Seafood/data=!4m2!3m1!1s0x47c3f70c16072bb5:0x13dccdb5d3c79404
NATHAN;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/NATHAN/data=!4m2!3m1!1s0x47c3f6586e3df26d:0x918c91785d75e95
Barbarella;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Barbarella/data=!4m2!3m1!1s0x47c3f6f7b56be7dd:0xd50ad08dbb121b62
Rosenobel;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Rosenobel/data=!4m2!3m1!1s0x47c3f6f645581e15:0x1051ee009329ef07
L'épicerie du Cirque "under the Palm Trees";beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/L'%C3%A9picerie+du+Cirque+%22under+the+Palm+Trees%22/data=!4m2!3m1!1s0x47c3f6ec8eeb1c61:0xf1ba3377fd3dbf25
Falafel Tof;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Falafel+Tof/data=!4m2!3m1!1s0x47c3f6f680a3dac3:0x4e4da57c96cdc100
Ni Shifu;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Ni+Shifu/data=!4m2!3m1!1s0x47c3f701adc5e6dd:0x6be87614ce8f2773
Brutal;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Brutal/data=!4m2!3m1!1s0x47c3f708600d5519:0xb829a32b05c4d975
Tawan Tai;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Tawan+Tai/data=!4m2!3m1!1s0x47c3f70051834fa1:0xa7ce204434a3ce0b
Varelli;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Varelli/data=!4m2!3m1!1s0x47c3f6f47ff57b39:0x30a91212f5d3614f
Bai Wei;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Bai+Wei/data=!4m2!3m1!1s0x47c3f700f061bd71:0x4c17bfffce124acb
Camino;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Camino/data=!4m2!3m1!1s0x47c3f6f6bea24861:0xcb7e671b6f4608d1
Nawaab;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Nawaab/data=!4m2!3m1!1s0x47c3f7cdc9fb6c15:0x617bc7ffc760fe55
Graanmarkt 13;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Graanmarkt+13/data=!4m2!3m1!1s0x47c3f727ac89b9d1:0x84dc80ab53ea2b42
L'amitié;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/L'amiti%C3%A9/data=!4m2!3m1!1s0x47c3f6ecd68b472f:0x4aa1842b477263f9
Fang's Hapje (阿方面馆);beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Fang's+Hapje+(%E9%98%BF%E6%96%B9%E9%9D%A2%E9%A6%86)/data=!4m2!3m1!1s0x47c3f700faf0baef:0x2bed43328e48b808
Les Saveurs de Yamada;beide;Antwerpen;Antwerpen;;;via Google-lijst 'Antwerpen';https://www.google.com/maps/place/Les+Saveurs+de+Yamada/data=!4m2!3m1!1s0x47c3f6f2081a281f:0x2ad11bfedf82f78
Park Güell;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Park+G%C3%BCell/data=!4m2!3m1!1s0x12a4a2ae52d441ab:0x899a0ba01aaace58
Hola Hostal Eixample;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Hola+Hostal+Eixample/data=!4m2!3m1!1s0x12a4a2e68ca94e7f:0x3553e0d4599932ec
La Sagrada Familia;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Sagrada+Familia/data=!4m2!3m1!1s0x12a4a2dcd83dfb93:0x9bd8aac21bc3c950
Casa Vicens Gaudí;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Casa+Vicens+Gaud%C3%AD/data=!4m2!3m1!1s0x12a4a2a2323480a1:0xcef2071fd9460247
Picasso Museum;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Picasso+Museum/data=!4m2!3m1!1s0x12a4a2fe99bce26b:0x27011e710700cc63
Bormuth;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Bormuth/data=!4m2!3m1!1s0x12a4a2fdd978e83b:0x67f0d1bfde3510b4
Tapas, 24;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Tapas,+24/data=!4m2!3m1!1s0x12a4a2ed8743f43d:0x1db59960e14dfd66
NBA Café Barcelona;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/NBA+Caf%C3%A9+Barcelona/data=!4m2!3m1!1s0x12a4a2f6f9997141:0x8f8e8b360e4aa3b4
Kserol;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Kserol/data=!4m2!3m1!1s0x12a4a2e7cef674c5:0x1f9fdca6a27b3d85
CLUBHAUS;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/CLUBHAUS/data=!4m2!3m1!1s0x12a4a348fb304f17:0x122c843bab123f4a
Cathedral of Barcelona;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Cathedral+of+Barcelona/data=!4m2!3m1!1s0x12a4a2f996716c83:0x16f6112475e15883
Fundació Joan Miró;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Fundaci%C3%B3+Joan+Mir%C3%B3/data=!4m2!3m1!1s0x12a4a2692ea5c72d:0x96ca1fc1ad4969aa
Sor Rita Bar;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Sor+Rita+Bar/data=!4m2!3m1!1s0x12a4a2ff64006ee3:0xb45cc1612cf36fb
Montjuïc Castle;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Montju%C3%AFc+Castle/data=!4m2!3m1!1s0x12a4a2410a62b137:0xc8f5e88ea67f2d4
Mercado de La Boqueria;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Mercado+de+La+Boqueria/data=!4m2!3m1!1s0x12a4a2f7b51e5a01:0x860ac654dc73add5
Pinotxo Bar;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Pinotxo+Bar/data=!4m2!3m1!1s0x12a4a2f7c98e09f9:0x5101e47882277410
Jardins de Rubió i Lluch;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Jardins+de+Rubi%C3%B3+i+Lluch/data=!4m2!3m1!1s0x12a4a2f607add7e5:0xfdff103c776096d2
33/45 Bar & Gallery;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/33%2F45+Bar+%26+Gallery/data=!4m2!3m1!1s0x12a4a2f5812ddfb3:0x75758c98571f478c
Les Gens Que J'Aime;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Les+Gens+Que+J'Aime/data=!4m2!3m1!1s0x12a4a2ecd441afe5:0xe8d04c60e2487e56
Bodega Biarritz 1881;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Bodega+Biarritz+1881/data=!4m2!3m1!1s0x12a4a257f035e703:0xb954236c50fec9c3
el Tropical;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/el+Tropical/data=!4m2!3m1!1s0x12a4a3fd6bf33849:0x9bc2eb78ccae7ab4
Onofre;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Onofre/data=!4m2!3m1!1s0x12a4a2fa078a616b:0x3e53eb2c2e5b6eed
Bar Pastis;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Bar+Pastis/data=!4m2!3m1!1s0x12a4a2576589c3f9:0x441f6c13dfa0f81d
TWO SCHMUCKS;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/TWO+SCHMUCKS/data=!4m2!3m1!1s0x12a4a379821ce249:0x21b4ad288db9a08b
Palo Cortao;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Palo+Cortao/data=!4m2!3m1!1s0x12a4a25cf1b60623:0xe08f10f0ca9d604b
La Confiteria;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Confiteria/data=!4m2!3m1!1s0x12a4a25c2434192b:0x292523989ce0611c
Bar Raïm;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Bar+Ra%C3%AFm/data=!4m2!3m1!1s0x12a4a29601570787:0xba47786fab585deb
El 58;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/El+58/data=!4m2!3m1!1s0x12a4a33fd9bb37d5:0x4b3d534507a81d56
Nevermind;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Nevermind/data=!4m2!3m1!1s0x12a4a2f491b85535:0xa2db9531709916d3
La Cova Fumada;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Cova+Fumada/data=!4m2!3m1!1s0x12a4a3a9f558d1bd:0xadaca47d1531e755
Bar Marsella;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Bar+Marsella/data=!4m2!3m1!1s0x12a4a258e20eb2cd:0x27d07f76cd679661
El Drapaire De La Cervesa Artesana;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/El+Drapaire+De+La+Cervesa+Artesana/data=!4m2!3m1!1s0x12a4a2f41f6b90f3:0xc034b4f0c7bbf30b
BlackLab Brewhouse & Kitchen;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/BlackLab+Brewhouse+%26+Kitchen/data=!4m2!3m1!1s0x12a4a30012c78a1d:0xa6d08931c120055f
La Caseta del Migdia;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Caseta+del+Migdia/data=!4m2!3m1!1s0x12a4a214eb10de41:0x1ac22a48749e7b70
Quimet & Quimet;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Quimet+%26+Quimet/data=!4m2!3m1!1s0x12a4a25d90a62a6d:0xed40b3f6e292ab38
Guzzo Club;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Guzzo+Club/data=!4m2!3m1!1s0x12a4a2fe0f73201b:0x3780cbfa96980cde
CatBarCAT;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/CatBarCAT/data=!4m2!3m1!1s0x12a4a2f94795dedb:0xe1ce5f892012f36
La Mezcla;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Mezcla/data=!4m2!3m1!1s0x12a4a2fb6128f2cf:0xcc4ecfd17b462461
Mitja Vida;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Mitja+Vida/data=!4m2!3m1!1s0x12a4a29ff9866aa5:0x246b6c8436c24df4
Cafeliz;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Cafeliz/data=!4m2!3m1!1s0x12a4a2ee6e1ed843:0x30029557990649fb
Xiloka BCN Bar Restaurant;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Xiloka+BCN+Bar+Restaurant/data=!4m2!3m1!1s0x12a4a25b9b4de5b5:0xbc70ff5b8c61422d
Honky Tonk Blues Bar;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Honky+Tonk+Blues+Bar/data=!4m2!3m1!1s0x12a498858794edff:0x920aa5860236807d
Sant Antoni;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Sant+Antoni/data=!4m2!3m1!1s0x12a4a2620c3affa9:0xb1c6f8873f8eec20
La Xampanyeria;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/La+Xampanyeria/data=!4m2!3m1!1s0x12a4a2ffe9fe5b23:0xc8516ba7d49ce64d
Marula Café;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Marula+Caf%C3%A9/data=!4m2!3m1!1s0x12a4a257d29b6fb3:0xbcc82947efad55ae
Cervecería Vaso de Oro;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Cervecer%C3%ADa+Vaso+de+Oro/data=!4m2!3m1!1s0x12a4a300f39d6d79:0x378143deb6a53157
Cafè de L'Acadèmia;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Caf%C3%A8+de+L'Acad%C3%A8mia/data=!4m2!3m1!1s0x12a4a2f8d969f315:0x6c40f10ff9a1754
Federal Café;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Federal+Caf%C3%A9/data=!4m2!3m1!1s0x12a4a260c15872cb:0xc6061e2425b0fd96
Moog;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Moog/data=!4m2!3m1!1s0x12a4a257780e068d:0x39197aaabbf0eac5
Paradiso;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Paradiso/data=!4m2!3m1!1s0x12a4a2fe3b1d1c53:0xa395283b5491c174
Casa Almirall;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Casa+Almirall/data=!4m2!3m1!1s0x12a4a2f5158fc541:0x1205b7eef91dfed2
Teddy’s Barcelona;beide;Barcelona;Catalonië;;;via Google-lijst 'Barcelona';https://www.google.com/maps/place/Teddy%E2%80%99s+Barcelona/data=!4m2!3m1!1s0x12a4a2f589a89141:0x441bcdecc28e08c9
Mira-Breakfast;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Mira-Breakfast/data=!4m2!3m1!1s0x47a84f614f52a9e5:0xb54bc5e12a2d0b88
Eschenbräu;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Eschenbr%C3%A4u/data=!4m2!3m1!1s0x47a851819bd6b223:0x55eaf4e2d31400fb
Zum Magendoktor;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Zum+Magendoktor/data=!4m2!3m1!1s0x47a851864e94a919:0xf3e9209254f4410b
GÖTTLICH essen & trinken;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/G%C3%96TTLICH+essen+%26+trinken/data=!4m2!3m1!1s0x47a851823e62f719:0x43cfcf5d39a2055a
Syndikat;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Syndikat/data=!4m2!3m1!1s0x47a84f9e9081ce97:0xca645623366dbcc0
Jüdischer Friedhof Schönhauser Allee;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/J%C3%BCdischer+Friedhof+Sch%C3%B6nhauser+Allee/data=!4m2!3m1!1s0x47a84e02719f87cd:0x91784bec1057ab34
Voo Store;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Voo+Store/data=!4m2!3m1!1s0x47a84e347b134bfd:0x3930cf7d9eac4972
Hallmann und Klee;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Hallmann+und+Klee/data=!4m2!3m1!1s0x47a84f0b246da06b:0x5c26a8b442557d
